"1.193320661030E+02","1.103568681500E+01","-5.306330E+01","4.923800325174E+00"
"1.161994573110E+02","-4.685105499210E+00","-6.052870E+01","4.056103510793E+00"
"1.170691209280E+02","-3.511245168920E-01","-9.080890E+01","4.240490892984E+00"
"1.054676026760E+02","-4.577113177390E+01","-4.733880E+01","6.350714692520E-01"
"1.176908574340E+02","2.770027274880E+00","-5.911640E+01","2.747681098349E+00"
"1.195967068670E+02","1.225211892680E+01","-1.119230E+02","4.461839914851E+00"
"1.187797805480E+02","8.231496669870E+00","-6.506010E+01","3.938812439058E+00"
"1.193329211730E+02","1.096066521690E+01","-1.155920E+02","4.089184676992E+00"
"1.170139060170E+02","-7.217782801970E-01","-5.138570E+01","5.406812374257E+00"
"1.172647497700E+02","5.546637608970E-01","-7.026260E+01","4.248772319494E+00"
"1.171933201750E+02","1.852448114040E-01","-2.882530E+01","3.496417822559E+00"
"1.186846257630E+02","7.723132097760E+00","-5.288630E+01","5.798851979673E+00"
"1.160725700120E+02","-5.529435057600E+00","-2.625130E+01","4.885469484963E+00"
"1.175966127810E+02","2.214872110200E+00","-1.210990E+01","3.731414842481E+00"
"1.170330592070E+02","-6.564175507680E-01","-5.680010E+01","1.887521712058E+00"
"1.160895192580E+02","-5.458346838130E+00","-7.768030E+01","3.407264678451E+00"
"1.188272407110E+02","8.407942952190E+00","-9.354820E+01","3.939452761481E+00"
"1.170374544420E+02","-6.774126992070E-01","-1.863140E+01","1.525595899545E+00"
"1.187553160600E+02","8.006524079630E+00","-8.670790E+01","3.860832705272E+00"
"9.726559542090E+01","-6.012882571560E+01","1.591930E+01","7.984526088252E-01"
"1.159774933380E+02","-6.147879472330E+00","-6.287680E+01","4.419827218908E+00"
"1.172729137400E+02","4.517471655570E-01","-9.699840E+01","4.077082735199E+00"
"1.062004095630E+02","-4.427048531690E+01","-3.242610E+00","8.363572596209E-01"
"1.170382367280E+02","-7.592940242470E-01","-5.688980E+01","3.571428521762E+00"
"1.187637446050E+02","8.009526893130E+00","-3.671850E+01","2.991213745392E+00"
"1.174542649080E+02","1.340040012230E+00","-8.824880E+01","2.396205800747E+00"
"1.187089947550E+02","7.695763663520E+00","-1.151210E+02","5.687207132582E+00"
"1.160054503350E+02","-6.109451245980E+00","-6.777990E+01","2.774549771529E+00"
"1.170108231370E+02","-9.806422999950E-01","-4.852410E+01","2.331843896873E+00"
"1.162115189110E+02","-5.087699112210E+00","-8.193430E+01","4.794004777037E+00"
"1.170085814640E+02","-1.013916805650E+00","-9.945890E+01","5.008555507531E+00"
"1.166728059510E+02","-2.764592452660E+00","-7.760300E+01","3.524526079839E+00"
"1.159303591680E+02","-6.588055565230E+00","-6.948220E+01","3.984767936993E+00"
"1.195622133290E+02","1.187400336550E+01","-8.280400E+01","4.056830990786E+00"
"1.197290031550E+02","1.266427924660E+01","-6.032380E+01","3.268867483238E+00"
"1.055950203450E+02","-4.616586177750E+01","2.930650E+01","1.689067295408E+00"
"1.165883175460E+02","-3.339627853670E+00","-6.350230E+01","3.038604537391E+00"
"1.194516120110E+02","1.127533960280E+01","-8.613180E+01","3.349602387478E+00"
"1.164201123780E+02","-4.227836547690E+00","-8.934040E+01","3.573565528952E+00"
"1.161779852910E+02","-5.493145573210E+00","-5.128930E+01","4.897317383817E+00"
"1.187660394880E+02","7.817177449210E+00","-1.697870E+01","3.526723240129E+00"
"1.160469367520E+02","-6.279126851850E+00","-6.373720E+01","2.293093021255E+00"
"1.208622090760E+02","1.803409758520E+01","2.338380E+01","4.362011936403E+00"
"1.171994287580E+02","-3.398454979820E-01","-4.165980E+01","5.024812073068E+00"
"1.167463320510E+02","-2.726731460390E+00","-1.346820E+01","1.887727535981E+00"
"1.177756978610E+02","2.614425921300E+00","-2.864590E+01","3.337308349576E+00"
"1.062371296830E+02","-4.484890017060E+01","-2.352690E+01","6.097132483694E-01"
"1.064198821250E+02","-4.437989839640E+01","2.150740E+01","1.041215664791E+00"
"1.173155485940E+02","1.997824257210E-01","-2.838330E+01","3.513373571456E+00"
"1.188667121300E+02","8.205820967290E+00","-7.241320E+01","4.573593512590E+00"
"1.176226463740E+02","1.768231774610E+00","-3.568920E+01","3.500262366620E+00"
"1.177013906500E+02","2.125205651570E+00","-8.397470E+01","3.694517160997E+00"
"1.173422922820E+02","1.938321515540E-01","-5.867550E+01","2.331929119719E+00"
"1.190260140920E+02","8.883220154810E+00","-7.319980E+01","3.332871957830E+00"
"9.871509414630E+01","-5.909958403330E+01","-1.103040E+02","2.648633793296E+00"
"1.174447514980E+02","6.414892035260E-01","-6.101320E+01","3.069939333114E+00"
"1.193987866480E+02","1.074987092280E+01","-5.064340E+01","5.055906329770E+00"
"1.177225127010E+02","1.993826800070E+00","-6.549470E+01","3.698932773054E+00"
"1.163090626440E+02","-5.459402503880E+00","-2.500420E+01","2.048184952927E+00"
"1.187338016680E+02","7.212577381260E+00","-7.978970E+01","4.423195931507E+00"
"1.162188029180E+02","-6.037749997540E+00","-1.543570E+01","2.438887003230E+00"
"1.064024030300E+02","-4.513764167100E+01","-5.113620E+01","6.717053276889E+00"
"1.165056993420E+02","-4.546777504120E+00","-8.990730E+01","2.405403542970E+00"
"1.164799230080E+02","-4.700031865270E+00","-5.607490E+01","1.877050801051E+00"
"1.187936549270E+02","7.469873004540E+00","-3.512300E+01","4.626419000709E+00"
"1.063351713410E+02","-4.537353369750E+01","-2.728510E+01","2.171744226552E+00"
"9.839170991500E+01","-5.985030805490E+01","-1.980130E+02","4.692175576715E+00"
"1.199343778770E+02","1.328143237860E+01","-7.083660E+01","3.677229340963E+00"
"1.176663057740E+02","1.472367851820E+00","-7.939530E+01","1.768637611239E+00"
"1.163881024560E+02","-5.320002946010E+00","-3.994660E+01","1.831434921523E+00"
"1.162098151050E+02","-6.288249063700E+00","-8.416520E+01","3.777819775887E+00"
"1.189739244930E+02","8.213026131120E+00","-5.858410E+01","2.506828174136E+00"
"1.164321841680E+02","-5.293093702600E+00","-6.303910E+01","2.704929129490E+00"
"1.190563682490E+02","8.606758843420E+00","-3.718440E+01","1.890394060569E+00"
"1.188528848660E+02","7.534548736100E+00","-8.928860E+01","1.697055490556E+00"
"1.198007338670E+02","1.238847458760E+01","-7.425870E+00","1.886890384039E+00"
"1.163190271110E+02","-6.126543979190E+00","-4.373280E+01","4.515940402067E+00"
"9.935341971610E+01","-5.916837662210E+01","1.352850E+01","2.008238504687E+00"
"1.163446916700E+02","-6.073074012390E+00","-6.676230E+01","2.395273958433E+00"
"1.197784711570E+02","1.220299823280E+01","-4.729960E+01","3.104560651065E+00"
"1.190914140160E+02","8.606809591730E+00","-5.545880E+01","6.105415052960E+00"
"9.879011425610E+01","-5.999336623580E+01","-4.853330E+01","2.586072119849E+00"
"1.065812843480E+02","-4.562877244720E+01","-8.749870E+00","1.340525853382E+00"
"1.163733830800E+02","-6.021435514280E+00","-2.863710E+01","5.646133864829E-01"
"1.195559134840E+02","1.101007581520E+01","-4.756160E+01","2.625560543289E+00"
"1.163657292510E+02","-6.109383742510E+00","-8.387470E+01","5.990157991037E+00"
"1.196201626420E+02","1.130379909980E+01","-7.275050E+01","3.907931966283E+00"
"1.163905558210E+02","-6.031298793220E+00","-1.220130E+02","3.714221585452E+00"
"1.185874266270E+02","5.820335023470E+00","-3.703960E+01","2.433185221743E+00"
"1.189399553160E+02","7.693199674220E+00","-3.757840E+01","2.488361721362E+00"
"1.191616551570E+02","8.811097295570E+00","-1.170010E+02","2.760224746904E+00"
"1.069116080230E+02","-4.511228832620E+01","3.312910E+00","1.267736788594E+00"
"1.192538703360E+02","9.254200958800E+00","-9.090830E+01","5.177923571710E+00"
"1.188814004810E+02","7.195862549950E+00","-1.089070E+02","5.716971409095E+00"
"1.195661945470E+02","1.081838228580E+01","-1.079050E+02","4.246878439770E+00"
"1.191232818460E+02","8.415863099990E+00","-6.808150E+01","2.690849699087E+00"
"9.854660097740E+01","-6.084315252590E+01","-4.842620E+00","1.699091151858E+00"
"1.197144527550E+02","1.152377699500E+01","-8.317690E+00","4.942913053132E-01"
"1.200801403920E+02","1.340072610490E+01","-3.190070E+01","1.678699689809E+00"
"9.890682356270E+01","-6.057245378480E+01","-2.023680E+02","4.460945399436E+00"
"1.190611511610E+02","7.849942778240E+00","-2.189070E+01","9.922017344156E-01"
"1.199937803270E+02","1.285538008360E+01","-8.420570E+01","3.751744738053E+00"
"1.201333285830E+02","1.345054177360E+01","-6.680270E+01","1.431258247297E+00"
"1.191490346490E+02","8.054648101370E+00","-7.186330E+01","5.645470267050E+00"
"1.200049131340E+02","1.268233829010E+01","-2.752620E+01","1.757225149279E+00"
"1.197387918240E+02","1.122141470370E+01","-7.729750E+01","4.168606339356E+00"
"1.169326323130E+02","-4.528184338630E+00","-5.748850E+01","3.447836790307E+00"
"1.170237552640E+02","-4.153251613820E+00","-7.640630E+01","4.441797793835E+00"
"1.005494975400E+02","-5.926312165070E+01","-3.220320E+00","1.668594749835E+00"
"1.190323457270E+02","7.160639778430E+00","-5.091680E+01","4.007755528221E+00"
"1.200167839500E+02","1.252414881410E+01","-6.350070E+01","2.936293029852E+00"
"1.210991494950E+02","1.825639588110E+01","-9.625360E+01","5.129712255104E+00"
"1.190163533940E+02","6.916690599540E+00","-3.530590E+01","4.210421088094E+00"
"1.172822471930E+02","-3.097395652060E+00","-2.736330E+01","3.524908428425E+00"
"1.170769907500E+02","-4.313653943850E+00","-2.077710E+01","2.079875850810E+00"
"1.189126754200E+02","6.207029123770E+00","-5.833120E+01","3.609116154607E+00"
"1.192970182080E+02","8.368218038900E+00","-1.109740E+02","4.839078469149E+00"
"1.190053767500E+02","6.711011096840E+00","-6.526210E+01","2.285073320985E+00"
"1.198543684300E+02","1.147692622750E+01","-3.455970E+01","1.689150581621E+00"
"1.199001479900E+02","1.169251082240E+01","-9.690480E+01","1.948942974871E+00"
"1.172494938890E+02","-3.485663580220E+00","-2.233970E+01","2.471521442256E+00"
"9.999259206920E+01","-6.062629965970E+01","-2.107340E+01","1.745786036997E+00"
"1.170128667080E+02","-4.953603393340E+00","-8.456730E+01","4.184292908645E+00"
"1.172189518100E+02","-3.771394725130E+00","-1.048920E+02","2.666603771920E+00"
"1.194455269980E+02","9.068488193870E+00","-1.028530E+02","6.108853479629E+00"
"1.173291841150E+02","-3.173206567090E+00","-7.593150E+01","4.124169713183E+00"
"1.198821578850E+02","1.149929447360E+01","-5.974130E+01","4.469498022412E+00"
"1.209233285160E+02","1.716032833010E+01","-5.627280E+01","1.335272535618E+00"
"1.198897390630E+02","1.151802947600E+01","-9.723960E+01","1.839138743350E+00"
"1.194437147820E+02","8.976606132540E+00","-1.047050E+02","5.832232960414E+00"
"1.172289615240E+02","-3.867134003210E+00","-1.248280E+02","1.759432921141E+00"
"1.194640938530E+02","9.075829806810E+00","-1.077720E+02","6.249968537889E+00"
"1.201837176650E+02","1.311288248110E+01","-2.145370E+01","3.556691145821E+00"
"1.188164281770E+02","5.286296687520E+00","-2.256020E+01","2.833609741723E+00"
"1.191221534370E+02","7.049468522200E+00","-8.259850E+01","2.573614415598E+00"
"1.193572140390E+02","8.377834064560E+00","-4.608790E+01","5.424947181690E+00"
"1.199384249710E+02","1.158183933750E+01","-6.415930E+01","3.904715796704E+00"
"1.194859917650E+02","8.988836873690E+00","-5.831750E+01","2.784588546211E+00"
"1.172143209690E+02","-4.385769028210E+00","-5.056170E-01","2.472840220488E+00"
"1.190102236690E+02","6.193080405990E+00","-9.889170E+01","2.895500632468E+00"
"1.198957391770E+02","1.126902631990E+01","-5.316360E+01","3.510681410932E+00"
"1.173555259740E+02","-3.618729364250E+00","-8.225430E+01","4.019261320909E+00"
"1.198534572950E+02","1.102527761810E+01","-9.537610E+01","3.268444378131E+00"
"1.202571515370E+02","1.328622367920E+01","-8.660340E+01","4.619679234365E+00"
"1.194876351710E+02","8.878321160330E+00","-6.802320E+01","4.422933088017E+00"
"1.195100375290E+02","9.006800431460E+00","-7.939080E+01","3.344593217153E+00"
"1.190610640430E+02","6.340271754920E+00","-2.923510E+01","2.639277271563E+00"
"1.199366354510E+02","1.139192573620E+01","-3.299990E+01","2.204974706349E+00"
"1.200720869500E+02","1.214904473680E+01","-2.906560E+01","3.764422281637E+00"
"1.193770659120E+02","8.130740948680E+00","-4.519400E+01","3.266863034958E+00"
"1.202780159430E+02","1.331045441710E+01","-2.165240E+01","3.461278924062E+00"
"1.202736935950E+02","1.327204494390E+01","-7.467140E+01","3.051649250731E+00"
"1.192183603390E+02","7.141216852980E+00","-3.889910E+01","3.297704462498E+00"
"1.195666616940E+02","9.126989364810E+00","-6.824140E+01","2.832104158496E+00"
"1.201345147250E+02","1.239176020410E+01","-4.074490E+01","1.442721896388E+00"
"1.171936981980E+02","-5.126537055230E+00","-4.826830E+01","3.202064192000E+00"
"1.186447611400E+02","3.457589250040E+00","-6.062290E+01","2.353679848970E+00"
"1.201436563020E+02","1.232054788430E+01","-1.098130E+01","3.558517203070E+00"
"1.202580589970E+02","1.294906854670E+01","-8.371410E+01","3.826137259643E+00"
"1.196484096650E+02","9.387376198850E+00","-1.731950E+01","5.001991249436E+00"
"1.189256690630E+02","5.014078913450E+00","-7.189920E+01","3.807694604730E+00"
"1.187135846060E+02","3.629242786630E+00","-1.638340E+01","4.029144852470E+00"
"1.174957629680E+02","-3.886884953950E+00","-2.002420E+01","2.396766655387E+00"
"1.175130640220E+02","-3.789756733370E+00","-6.877610E+01","7.965332976960E-01"
"1.201101493240E+02","1.192161797230E+01","-3.072620E+00","6.599495924378E-01"
"1.196687986180E+02","9.293644700230E+00","-6.515800E+01","4.788522972739E+00"
"1.175091593350E+02","-3.903592173800E+00","-8.443270E+01","3.358552509323E+00"
"1.190365816180E+02","5.447399979250E+00","-5.901550E+01","2.166442541672E+00"
"1.195831116060E+02","8.726716318010E+00","-6.705240E+01","4.377900285769E+00"
"1.192271184180E+02","6.556186308260E+00","-7.353410E+01","3.615416828697E+00"
"1.176061272790E+02","-3.496879748230E+00","-5.262290E+01","2.401454668376E+00"
"1.189588079600E+02","4.796609683180E+00","-7.521220E+01","4.211286768982E+00"
"1.202376381790E+02","1.248514019820E+01","-6.804240E+01","4.110465938350E+00"
"1.189778821390E+02","4.842980161590E+00","-5.790720E+01","3.362474512780E+00"
"1.194745598830E+02","7.798954924610E+00","-3.201630E+01","2.748739911683E+00"
"1.187635756110E+02","3.352951964880E+00","-7.620180E+01","3.125915779189E+00"
"1.193927076980E+02","7.240113985490E+00","-3.064010E+01","1.678341284986E+00"
"1.200025107870E+02","1.094109705970E+01","-8.461910E+01","4.515214947112E+00"
"1.174758740340E+02","-4.826766605790E+00","-8.995390E+01","3.056688251379E+00"
"1.201171086340E+02","1.155850827150E+01","-6.907430E+01","4.846173200407E+00"
"1.193908008530E+02","7.026854054210E+00","-9.534650E+01","4.186204563115E+00"
"1.192990357100E+02","6.418887462800E+00","-8.127940E+01","2.135589385073E+00"
"1.202581722170E+02","1.230284613180E+01","-9.287410E+00","8.403815049832E-01"
"1.203136713760E+02","1.261867837200E+01","-5.952690E+01","3.671539433017E+00"
"1.201450842450E+02","1.159126587650E+01","-4.152670E+01","3.169994223125E+00"
"1.202069103430E+02","1.193587051460E+01","-4.571270E+01","3.299692732788E+00"
"1.202527175530E+02","1.219884703250E+01","-8.216260E+01","4.757693874393E+00"
"1.027011910090E+02","-5.965241005060E+01","5.085880E+01","2.013515805520E+00"
"1.200213485600E+02","1.076801090870E+01","-6.406730E+01","3.267591908278E+00"
"1.200233812940E+02","1.077926470610E+01","-9.882460E+01","3.063820872808E+00"
"1.202061614690E+02","1.187413576540E+01","-5.132560E+01","2.715293147200E+00"
"1.203705636080E+02","1.285688631230E+01","-6.103340E+01","3.107002043137E+00"
"1.192930628600E+02","6.114762959860E+00","-3.466380E+01","3.147674948253E+00"
"1.177151966850E+02","-3.970169250900E+00","-8.437170E+01","2.078727298288E+00"
"1.192637081310E+02","5.848921360530E+00","-4.571060E+01","3.311027256690E+00"
"1.192559715710E+02","5.690137120120E+00","-7.612550E+01","2.129838856374E+00"
"1.192894063510E+02","5.859103676820E+00","-7.056220E+01","2.759402479885E+00"
"1.201001668890E+02","1.096707719880E+01","-7.404790E+01","4.566746067747E+00"
"1.191803020690E+02","5.146547962490E+00","-7.861110E+01","3.090685933025E+00"
"1.195240188250E+02","7.326875376180E+00","-9.238980E+01","3.786617416263E+00"
"1.195407578270E+02","7.408822942330E+00","-2.113700E+00","3.092456398389E+00"
"1.023679799730E+02","-6.082442664040E+01","-2.059900E+01","2.582911512559E+00"
"1.192816792750E+02","5.685079002750E+00","-3.263050E+01","2.372868183029E+00"
"1.201128036600E+02","1.092716635400E+01","-7.954810E+01","4.591321479742E+00"
"1.203050001740E+02","1.199372506700E+01","-5.604510E+01","1.765641488078E+00"
"1.196817151300E+02","7.987601428930E+00","-9.708650E+01","4.629707184649E+00"
"1.201292738380E+02","1.084526554870E+01","-5.588480E+01","3.388170548718E+00"
"1.201989614200E+02","1.123545883710E+01","-8.351660E+01","4.116500868760E+00"
"1.205217498600E+02","1.323230460890E+01","-8.965870E+00","3.712395097033E+00"
"1.192337117530E+02","4.958535174230E+00","-2.747010E+01","1.556553136531E+00"
"1.201929563980E+02","1.107677163430E+01","-6.306870E+01","3.693818232918E+00"
"1.192284640180E+02","4.806329997140E+00","-2.425200E+01","2.019555457075E+00"
"1.202843735860E+02","1.158916199440E+01","-3.748470E+01","2.577458428106E+00"
"1.195940810950E+02","7.063314946420E+00","-4.078670E+01","4.220389505130E+00"
"1.204379040760E+02","1.251499044010E+01","-3.343640E+01","8.446321171457E-01"
"1.197473881810E+02","8.023100796760E+00","-5.196060E+01","4.147799398188E+00"
"1.198809116420E+02","8.815880911710E+00","-8.050780E+01","4.631111547976E+00"
"1.186142702460E+02","3.746370395610E-01","-8.301430E+01","4.242679209496E+00"
"1.185948305690E+02","2.211899812390E-01","-5.849660E+01","5.691838671726E+00"
"1.198223815570E+02","8.400294208610E+00","-4.295000E+01","4.353254320974E+00"
"1.203939747260E+02","1.211973008040E+01","-7.588870E+01","3.080756996878E+00"
"1.204014043680E+02","1.216439577400E+01","-7.430520E+01","4.793347561172E+00"
"1.198906448310E+02","8.842015415200E+00","-6.197690E+01","2.911033579716E+00"
"1.186251032420E+02","3.406743773840E-01","-4.981760E+01","2.750646705170E+00"
"1.205596867300E+02","1.314679654190E+01","-6.058040E+01","1.949274324789E+00"
"1.186376516590E+02","3.593857092780E-01","-1.165740E+02","4.919400071471E+00"
"1.193794553550E+02","5.328811447240E+00","-3.685460E-01","1.607321193486E+00"
"1.202913701170E+02","1.133866878130E+01","-4.835660E+01","2.958822307703E+00"
"1.193931443210E+02","5.372280460890E+00","-4.285990E+01","8.271965723295E-01"
"1.193336691320E+02","4.938881410170E+00","-1.783840E+01","3.081956989838E+00"
"1.191769163570E+02","3.844133074720E+00","-3.065240E+01","1.610303835683E+00"
"1.196859682930E+02","7.237888399210E+00","-2.578420E+01","9.028302705375E-01"
"1.193113017600E+02","4.701980205110E+00","3.416780E+00","1.767114700422E+00"
"1.203148946090E+02","1.137220740130E+01","-4.848760E+01","4.621519454415E+00"
"1.204435887100E+02","1.221166188720E+01","-5.460900E+01","1.965054690603E+00"
"1.193308216210E+02","4.781639176150E+00","-2.614740E+01","2.926445167578E+00"
"1.194755802350E+02","5.760686650970E+00","1.351110E+00","3.829976098273E+00"
"1.205200212880E+02","1.268891884000E+01","-6.684960E+01","2.873293024080E+00"
"1.193882608830E+02","5.145686986070E+00","-1.042120E+02","3.507709210355E+00"
"1.186372477780E+02","-7.922226973100E-04","-7.028690E+01","5.029921548479E+00"
"1.203396027470E+02","1.147218213400E+01","-2.596060E+01","4.630474324393E+00"
"1.198090620890E+02","7.934283241910E+00","-8.793530E+01","4.017493855000E+00"
"1.202496607950E+02","1.086552489780E+01","-6.301500E+01","2.430285072467E+00"
"1.193649529540E+02","4.917916192800E+00","-3.727570E+01","2.266764506609E+00"
"1.191362300340E+02","3.336594865600E+00","-5.872900E+01","2.047001996352E+00"
"1.193823158080E+02","4.989661971050E+00","-5.002670E+01","1.377037044980E+00"
"1.191523355100E+02","3.410033125890E+00","-2.878130E+01","4.892592691505E+00"
"1.200321288690E+02","9.339078771840E+00","-7.993300E+01","4.635704860723E+00"
"1.195092991010E+02","5.786867421090E+00","-1.371620E+01","1.818827892118E+00"
"1.188035982660E+02","7.819719023210E-01","-6.843180E+01","4.299571921571E+00"
"1.204361132950E+02","1.190713095640E+01","-1.237040E+01","1.934954156792E+00"
"1.196840944790E+02","6.833093499080E+00","-5.053140E+01","2.063027669407E+00"
"1.202517124220E+02","1.067020979370E+01","-6.041160E+01","4.773194752119E+00"
"1.202856675600E+02","1.087956013060E+01","-3.175560E+01","4.946552793501E+00"
"1.196547689360E+02","6.599233577910E+00","-1.129680E+02","4.198450893086E+00"
"1.206415925990E+02","1.322416180350E+01","-9.081190E+01","3.452783203203E+00"
"1.206315121860E+02","1.312823014480E+01","-4.427090E+01","2.060851320029E+00"
"8.545416359350E+01","-7.536285919160E+01","4.353780E+00","8.704528015708E-01"
"1.194018267080E+02","4.700346681000E+00","-1.050590E+02","4.693217500498E+00"
"1.186641597140E+02","-5.663749380820E-01","-9.008690E+01","6.425662270172E+00"
"1.200764745650E+02","9.236425346910E+00","-4.401990E+01","3.690383504051E+00"
"1.197468468440E+02","6.940595752310E+00","-8.834440E+01","3.623542907287E+00"
"1.201168222550E+02","9.455090032830E+00","-2.228020E+01","2.077695912884E+00"
"1.194146726140E+02","4.548619634330E+00","-7.298800E+01","8.911406112892E-01"
"1.191850239730E+02","2.893575971130E+00","-6.291540E+01","2.006266874919E+00"
"1.195494947930E+02","5.421901740420E+00","-5.050440E+01","4.202993453642E+00"
"1.197446604670E+02","6.754489224210E+00","-5.999220E+01","3.506971229905E+00"
"1.196077264020E+02","5.688821979360E+00","-2.585560E+01","2.224255789828E+00"
"1.189214530770E+02","7.307753896110E-01","-5.852350E+01","5.166930625452E+00"
"1.197628055280E+02","6.708858148180E+00","-1.013580E+01","2.151971165556E+00"
"1.189362394970E+02","8.248027481960E-01","-5.472870E+01","4.662268624870E+00"
"1.204550641960E+02","1.151539346730E+01","-2.879650E+01","3.435514998721E+00"
"1.193542466710E+02","3.789366381890E+00","-6.541570E+01","4.810497528965E+00"
"1.195742845500E+02","5.308641339490E+00","-7.123490E+01","1.249706782262E+00"
"1.206474015590E+02","1.278059359020E+01","-7.594850E+01","3.454095836365E+00"
"1.200562763270E+02","8.687075781490E+00","-5.546140E+01","5.352734575544E+00"
"1.188952743570E+02","3.916015271980E-01","-7.409310E+01","4.278830645674E+00"
"1.200771341550E+02","8.778855165410E+00","-8.905430E+01","4.135407107208E+00"
"1.189894698630E+02","9.304319849120E-01","-4.107030E+01","3.006716633020E+00"
"1.200639966280E+02","8.550641701130E+00","-1.000280E+02","3.151089701620E+00"
"1.188401797390E+02","-2.663493631990E-01","-3.018060E+01","1.592246457029E+00"
"1.188747330130E+02","-2.871374663810E-02","-3.597530E+01","5.820258626218E+00"
"1.196336384710E+02","5.438939872500E+00","-2.768500E+01","3.274633215429E+00"
"1.188911906880E+02","-1.364107671970E-02","-2.764780E+01","4.648889950978E+00"
"1.203661222380E+02","1.058806392770E+01","-6.081860E+01","4.587321841865E+00"
"1.192867456320E+02","2.802255313690E+00","-3.951770E+01","8.130470212339E-01"
"1.198927550830E+02","7.149107345740E+00","-4.584490E+01","1.523854293681E+00"
"1.205630927670E+02","1.190493953280E+01","-5.428140E+01","4.146878640598E+00"
"1.194339946280E+02","3.823144291130E+00","-7.157660E+01","4.834508434293E+00"
"1.201136742620E+02","8.703168169080E+00","-1.591490E+01","4.064353629061E+00"
"1.199863425480E+02","7.780449543760E+00","-6.443750E+01","4.479310703570E+00"
"1.193418594670E+02","3.089511294500E+00","-5.813960E+01","4.250604570858E+00"
"1.194176960530E+02","3.623106703220E+00","-7.137660E+01","2.995591940717E+00"
"1.195794373960E+02","4.775014478720E+00","-9.878510E+01","4.473248895438E+00"
"1.188429087490E+02","-6.451159815580E-01","-5.228100E+01","2.635831540727E+00"
"1.200091261760E+02","7.859237876440E+00","-1.084240E+02","4.135544566655E+00"
"1.196186680530E+02","5.003716223020E+00","-4.092590E+01","4.657873229015E+00"
"1.189225506090E+02","-1.087466721390E-01","-7.570520E+01","2.650725144308E+00"
"1.190192614930E+02","6.017009194530E-01","-6.053900E+01","6.250615133529E+00"
"1.205731860010E+02","1.182415917980E+01","-3.672900E+01","4.440531572993E+00"
"1.207415155420E+02","1.298872551150E+01","-1.018630E+02","4.902932005812E+00"
"1.206138558890E+02","1.205798723250E+01","-5.499960E+01","1.440016558832E+00"
"1.207199614540E+02","1.279211543510E+01","-9.864930E+01","4.589288722267E+00"
"1.199410497950E+02","7.156990641720E+00","-4.353630E+01","4.033449541266E+00"
"1.202192845990E+02","9.166166675430E+00","-2.757970E+01","1.571728439367E+00"
"1.201009320790E+02","8.304387082200E+00","-3.759500E+01","4.458748491788E+00"
"1.189882773750E+02","6.510373089120E-02","-9.506040E+00","3.570671589072E+00"
"1.196471721130E+02","4.948451029650E+00","-1.296890E+01","4.121043202135E+00"
"1.198497632770E+02","6.418946257800E+00","-7.460620E+01","1.618008525793E+00"
"1.199174678950E+02","6.876594628290E+00","-1.433580E+02","4.731531308033E+00"
"1.190828394040E+02","6.554935857750E-01","-8.275790E+01","4.140667766588E+00"
"1.194855519770E+02","3.633774185650E+00","-4.311290E+01","9.584609711930E-01"
"1.214734178680E+02","1.787469852460E+01","-7.060090E+01","3.033001422648E+00"
"1.201674692500E+02","8.652903880210E+00","8.992320E+00","3.176236872993E+00"
